Transacao_ID;Cliente_Nome;Cliente_Email;Debito_Credito;Tipo_Transacao;Status;Tipo_Pagamento;Valor_Bruto;Valor_Desconto;Valor_Taxa;Valor_Liquido;Transportadora;Num_Envio;Data_Transacao;Data_Compensacao;Ref_Transacao;Parcelas;Codigo_Usuario;Codigo_Venda;Serial_Leitor;Recebimentos;Recebidos;Valor_Recebido;Valor_Tarifa_Intermediacao;Valor_Taxa_Intermediacao;Valor_Taxa_Parcelamento;Valor_Tarifa_Boleto;Bandeira_Cartao_Credito 
9E413F17-E729-4C8F-B36E-65E2F41FFB9E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;50,4600;0,0000;0,5000;49,9600;;;05/01/2018 15:23:49;06/01/2018 00:00:00;;1;027955;633831;68276701;1;1;49,9600;0,0000;0,5000;0,0000;0,0000;;
1B686323-70B8-42AE-92CE-259EE2EA8527;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;33,0500;0,0000;0,5600;32,4900;;;05/01/2018 15:23:32;05/02/2018 00:00:00;;1;027955;966735;68440974;1;0;0,0000;0,0000;0,5600;0,0000;0,0000;Visa;
F5B17A35-F973-4831-BD2A-5FD262391C1A;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;123,7200;0,0000;1,2400;122,4800;;;05/01/2018 15:22:55;06/01/2018 00:00:00;;1;027955;806605;68276701;1;1;122,4800;0,0000;1,2400;0,0000;0,0000;;
AE77B8BE-6BC2-4BD8-9B75-3A632F1D9F00;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;99,2200;0,0000;0,9900;98,2300;;;05/01/2018 15:22:27;06/01/2018 00:00:00;;1;027955;966354;68440974;1;1;98,2300;0,0000;0,9900;0,0000;0,0000;;
926D3321-7AC1-4ACF-AA69-EF68ADFEB66D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;111,4400;0,0000;1,8900;109,5500;;;05/01/2018 15:19:43;05/02/2018 00:00:00;;1;027955;481533;68440974;1;0;0,0000;0,0000;1,8900;0,0000;0,0000;MasterCard;
E4E783B5-1FBE-4EC3-8F17-FFC6B1BC3F31;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;42,3300;0,0000;0,7200;41,6100;;;05/01/2018 15:13:16;05/02/2018 00:00:00;;1;027955;630256;68440974;1;0;0,0000;0,0000;0,7200;0,0000;0,0000;Visa;
839B874F-2CD0-4BC7-B11B-0FA0D569CBF5;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;28,5700;0,0000;0,2900;28,2800;;;05/01/2018 15:12:30;06/01/2018 00:00:00;;1;027955;479061;68276701;1;1;28,2800;0,0000;0,2900;0,0000;0,0000;;
EBFA4C18-90E6-4FB6-9D75-EF4ED741BA0D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;85,6100;0,0000;0,8600;84,7500;;;05/01/2018 15:11:46;06/01/2018 00:00:00;;1;027955;802654;68440974;1;1;84,7500;0,0000;0,8600;0,0000;0,0000;;
905FE5DD-A02F-406D-9E16-5243BF396A43;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;59,1400;0,0000;0,5900;58,5500;;;05/01/2018 15:08:43;06/01/2018 00:00:00;;1;027955;961439;68276701;1;1;58,5500;0,0000;0,5900;0,0000;0,0000;;
BFB9B7B3-25AE-4979-AB91-7BEAEFC7CC0F;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;45,5800;0,0000;0,4600;45,1200;;;05/01/2018 15:07:55;06/01/2018 00:00:00;;1;027955;301782;68276701;1;1;45,1200;0,0000;0,4600;0,0000;0,0000;;
BEDF875C-642E-4B6A-9D1A-3A96E125DBD5;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;82,3500;0,0000;0,8200;81,5300;;;05/01/2018 15:07:04;06/01/2018 00:00:00;;1;027955;477208;68276701;1;1;81,5300;0,0000;0,8200;0,0000;0,0000;;
22093C80-4E8A-4BEF-9273-DABBBC0DA5D0;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;19,8500;0,0000;0,2000;19,6500;;;05/01/2018 15:04:31;06/01/2018 00:00:00;;1;027955;126017;68440974;1;1;19,6500;0,0000;0,2000;0,0000;0,0000;;
736B1FD4-41B8-47C4-AD19-6D73B7871308;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;33,8700;0,0000;0,5800;33,2900;;;05/01/2018 15:03:45;05/02/2018 00:00:00;;1;027955;476102;68440974;1;0;0,0000;0,0000;0,5800;0,0000;0,0000;Visa;
054E1A17-9B76-4ED2-A525-B542D98BC835;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;45,9000;0,0000;0,4600;45,4400;;;05/01/2018 15:03:14;06/01/2018 00:00:00;;1;027955;799751;68276701;1;1;45,4400;0,0000;0,4600;0,0000;0,0000;;
BBA8C007-06B4-4259-A120-397F7279F5CD;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;47,9700;0,0000;0,4800;47,4900;;;05/01/2018 15:02:59;06/01/2018 00:00:00;;1;027955;959396;68440974;1;1;47,4900;0,0000;0,4800;0,0000;0,0000;;
B1FB781E-07CE-4F2B-982A-DD955D0914A8;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;34,8100;0,0000;0,5900;34,2200;;;05/01/2018 15:01:40;05/02/2018 00:00:00;;1;027955;475349;68276701;1;0;0,0000;0,0000;0,5900;0,0000;0,0000;Visa;
ADF59CFD-26C1-4587-A7E8-7C2C983958F5;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;27,7200;0,0000;0,4700;27,2500;;;05/01/2018 15:00:53;05/02/2018 00:00:00;;1;027955;958661;68276701;1;0;0,0000;0,0000;0,4700;0,0000;0,0000;Visa;
61AFDC83-76B4-4E61-B5D1-71CA9ECCC201;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;28,4200;0,0000;0,2800;28,1400;;;05/01/2018 14:59:46;06/01/2018 00:00:00;;1;027955;124455;68276701;1;1;28,1400;0,0000;0,2800;0,0000;0,0000;;
0385A861-DFD7-467E-8870-6AFE0D14BEC0;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;104,9800;0,0000;1,0500;103,9300;;;05/01/2018 14:59:35;06/01/2018 00:00:00;;1;027955;124396;68440974;1;1;103,9300;0,0000;1,0500;0,0000;0,0000;;
BF60139A-1DA6-4338-A422-24E15FD95D99;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;29,3900;0,0000;0,2900;29,1000;;;05/01/2018 14:59:06;06/01/2018 00:00:00;;1;027955;625248;68276701;1;1;29,1000;0,0000;0,2900;0,0000;0,0000;;
AB996F53-173D-4345-A12F-AE3536DE7581;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;17,2400;0,0000;0,1700;17,0700;;;05/01/2018 14:58:22;06/01/2018 00:00:00;;1;027955;798029;68276701;1;1;17,0700;0,0000;0,1700;0,0000;0,0000;;
F1B4D636-824A-44B4-BD79-1E5DD530A2A5;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;54,2400;0,0000;0,9200;53,3200;;;05/01/2018 14:57:39;05/02/2018 00:00:00;;1;027955;624797;68276701;1;0;0,0000;0,0000;0,9200;0,0000;0,0000;Visa;
42F035A1-2797-44FB-AD87-5BDFF340824C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;106,0900;0,0000;1,8000;104,2900;;;05/01/2018 14:56:44;05/02/2018 00:00:00;;1;027955;797515;68276701;1;0;0,0000;0,0000;1,8000;0,0000;0,0000;MasterCard;
DAF89D5E-DCDF-47B5-98CF-FA855B5B05EC;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;74,6300;0,0000;1,2700;73,3600;;;05/01/2018 14:56:33;05/02/2018 00:00:00;;1;027955;123392;68440974;1;0;0,0000;0,0000;1,2700;0,0000;0,0000;Visa;
4DA6705A-E883-40DB-856F-D08370633415;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;52,8400;0,0000;0,9000;51,9400;;;05/01/2018 14:55:31;05/02/2018 00:00:00;;1;027955;624076;68276701;1;0;0,0000;0,0000;0,9000;0,0000;0,0000;MasterCard;
D70A291F-ADF3-480D-A29E-89539331D6E5;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;83,0600;0,0000;0,8300;82,2300;;;05/01/2018 14:55:25;06/01/2018 00:00:00;;1;027955;297487;68440974;1;1;82,2300;0,0000;0,8300;0,0000;0,0000;;
35E47D3C-A30B-4935-9001-BCE8CA25AF10;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;111,5400;0,0000;1,9000;109,6400;;;05/01/2018 14:54:23;05/02/2018 00:00:00;;1;027955;472953;68276701;1;0;0,0000;0,0000;1,9000;0,0000;0,0000;MasterCard;
E098377E-C393-458E-A1C6-EEB738CF80C0;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;22,3600;0,0000;0,3800;21,9800;;;05/01/2018 14:52:48;05/02/2018 00:00:00;;1;027955;955787;68276701;1;0;0,0000;0,0000;0,3800;0,0000;0,0000;Visa;
C01DD19D-C0CC-47D0-A13B-6952FE545EA0;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;51,0200;0,0000;0,8700;50,1500;;;05/01/2018 14:51:50;05/02/2018 00:00:00;;1;027955;622874;68276701;1;0;0,0000;0,0000;0,8700;0,0000;0,0000;Visa;
FF0322BE-E61F-45A5-AE82-2B578BB5F2A3;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;52,8600;0,0000;0,9000;51,9600;;;05/01/2018 14:50:41;05/02/2018 00:00:00;;1;027955;622482;68276701;1;0;0,0000;0,0000;0,9000;0,0000;0,0000;MasterCard;
36B8AC02-C832-4ED9-B26A-245A87EBEC20;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;39,0300;0,0000;0,3900;38,6400;;;05/01/2018 14:50:13;06/01/2018 00:00:00;;1;027955;295720;68440974;1;1;38,6400;0,0000;0,3900;0,0000;0,0000;;
0A092F0F-AB11-4C6C-93F0-8D5FDFA9A2FB;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;31,5900;0,0000;0,3200;31,2700;;;05/01/2018 14:50:01;06/01/2018 00:00:00;;1;027955;471587;68276701;1;1;31,2700;0,0000;0,3200;0,0000;0,0000;;
2D876BDF-369E-4F3E-90A1-BDB18B3D01C5;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;24,2000;0,0000;0,4100;23,7900;;;05/01/2018 14:47:32;05/02/2018 00:00:00;;1;027955;953907;68276701;1;0;0,0000;0,0000;0,4100;0,0000;0,0000;MasterCard;
2812B21B-3C31-40F6-80BD-44351B0B78B1;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;37,8800;0,0000;0,6400;37,2400;;;05/01/2018 14:46:54;05/02/2018 00:00:00;;1;027955;953678;68440974;1;0;0,0000;0,0000;0,6400;0,0000;0,0000;Visa;
5943C9E0-3BDB-46E2-BB35-5F1FA67E6577;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;29,5200;0,0000;0,3000;29,2200;;;05/01/2018 14:46:48;06/01/2018 00:00:00;;1;027955;119997;68276701;1;1;29,2200;0,0000;0,3000;0,0000;0,0000;;
B2B83D7B-F91E-4DDF-BAEC-1EAFE99E9462;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;145,4300;0,0000;1,4500;143,9800;;;05/01/2018 14:46:08;06/01/2018 00:00:00;;1;027955;793842;68440974;1;1;143,9800;0,0000;1,4500;0,0000;0,0000;;
AE5E6634-C91C-4F3C-8899-BCCF88A2A01E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;47,1700;0,0000;0,4700;46,7000;;;05/01/2018 14:46:07;06/01/2018 00:00:00;;1;027955;31023;68276701;1;1;46,7000;0,0000;0,4700;0,0000;0,0000;;
0F812AE0-F444-46F4-83EE-E9C79314B2E0;Venda pela Moderninha;;Crédito;Pagamento;Pagamento negado pela empresa de cartão de crédito;Cartão de Débito;145,4300;0,0000;1,4500;143,9800;;;05/01/2018 14:44:55;05/01/2018 14:44:55;;1;027955;119363;68440974;0;0;0,0000;0,0000;1,4500;0,0000;0,0000;;
3B59264D-A837-4D94-AC82-1B1A33926BAF;Venda pela Moderninha;;Crédito;Pagamento;Pagamento negado pela empresa de cartão de crédito;Cartão de Débito;145,4300;0,0000;1,4500;143,9800;;;05/01/2018 14:44:15;05/01/2018 14:44:15;;1;027955;620376;68440974;0;0;0,0000;0,0000;1,4500;0,0000;0,0000;;
D8321A76-2E9D-41CF-AAEB-4082F924FB60;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;47,2400;0,0000;0,4700;46,7700;;;05/01/2018 14:43:55;06/01/2018 00:00:00;;1;027955;793085;68276701;1;1;46,7700;0,0000;0,4700;0,0000;0,0000;;
DC7E38B2-14C0-4148-8ADE-EE159E17D0F5;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;97,1100;0,0000;0,9700;96,1400;;;05/01/2018 14:42:48;06/01/2018 00:00:00;;1;027955;619891;68276701;1;1;96,1400;0,0000;0,9700;0,0000;0,0000;;
FE83A6C5-451D-40D6-A88D-EDD7DB1FC673;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;93,5900;0,0000;1,5900;92,0000;;;05/01/2018 14:41:56;05/02/2018 00:00:00;;1;027955;118344;68276701;1;0;0,0000;0,0000;1,5900;0,0000;0,0000;Visa;
8040B738-F7E1-4DE3-B298-DF58358F1482;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;33,2600;0,0000;0,5700;32,6900;;;05/01/2018 14:41:11;05/02/2018 00:00:00;;1;027955;468631;68276701;1;0;0,0000;0,0000;0,5700;0,0000;0,0000;Visa;
DB966FE0-E351-4A5E-A127-A88B0B961A02;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;42,8500;0,0000;0,7300;42,1200;;;05/01/2018 14:40:27;05/02/2018 00:00:00;;1;027955;951390;68276701;1;0;0,0000;0,0000;0,7300;0,0000;0,0000;MasterCard;
C03350CE-62C6-4258-8E27-A8E2420E07F7;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;91,0800;0,0000;0,9100;90,1700;;;05/01/2018 14:39:03;06/01/2018 00:00:00;;1;027955;368499;68440974;1;1;90,1700;0,0000;0,9100;0,0000;0,0000;;
DDBA1988-FD96-4C8B-AABC-0EFC9D10D284;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;32,7000;0,0000;0,5600;32,1400;;;05/01/2018 14:37:04;05/02/2018 00:00:00;;1;027955;291278;68276701;1;0;0,0000;0,0000;0,5600;0,0000;0,0000;Visa;
725CE229-8CA7-452F-93E2-A972FFD364CB;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;31,7300;0,0000;0,3200;31,4100;;;05/01/2018 14:35:21;06/01/2018 00:00:00;;1;027955;466755;68276701;1;1;31,4100;0,0000;0,3200;0,0000;0,0000;;
AAB2961E-A21D-459C-AC04-42A3C5004D0F;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;28,5100;0,0000;0,2900;28,2200;;;05/01/2018 14:34:42;06/01/2018 00:00:00;;1;027955;115765;68276701;1;1;28,2200;0,0000;0,2900;0,0000;0,0000;;
E7665AEA-DC07-43E0-9948-8C3EEA4A1866;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;65,8000;0,0000;0,6600;65,1400;;;05/01/2018 14:30:45;06/01/2018 00:00:00;;1;027955;289198;68440974;1;1;65,1400;0,0000;0,6600;0,0000;0,0000;;
50B799C9-7127-4DC6-8DD2-63DD9A1AFFDA;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;43,4700;0,0000;0,7400;42,7300;;;05/01/2018 14:28:18;05/02/2018 00:00:00;;1;027955;947058;68440974;1;0;0,0000;0,0000;0,7400;0,0000;0,0000;Visa;
A42BF354-2F79-4BBE-A0FA-70EC7A6F4022;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;53,6100;0,0000;0,5400;53,0700;;;05/01/2018 14:27:30;06/01/2018 00:00:00;;1;027955;113050;68440974;1;1;53,0700;0,0000;0,5400;0,0000;0,0000;;
A2586155-4BB1-41EC-A21D-409F5A581E74;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;82,1700;0,0000;0,8200;81,3500;;;05/01/2018 14:26:20;06/01/2018 00:00:00;;1;027955;463741;68440974;1;1;81,3500;0,0000;0,8200;0,0000;0,0000;;
4AA227DB-5E60-4396-BF60-F1A0C07B79B2;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;107,7000;0,0000;1,0800;106,6200;;;05/01/2018 14:25:23;06/01/2018 00:00:00;;1;027955;463410;68276701;1;1;106,6200;0,0000;1,0800;0,0000;0,0000;;
0EF944E3-DECD-4A66-A2D4-58FFE83509A8;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;77,9300;0,0000;1,3200;76,6100;;;05/01/2018 14:22:48;05/02/2018 00:00:00;;1;027955;286652;68276701;1;0;0,0000;0,0000;1,3200;0,0000;0,0000;MasterCard;
A6A00485-8372-4E83-A5EE-ACACC2DB3E4D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;146,6100;0,0000;1,4700;145,1400;;;05/01/2018 14:21:40;06/01/2018 00:00:00;;1;027955;462115;68276701;1;1;145,1400;0,0000;1,4700;0,0000;0,0000;;
E9D0B8EE-4798-4BF3-A522-B413A5EF9854;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;45,6900;0,0000;0,4600;45,2300;;;05/01/2018 14:20:31;06/01/2018 00:00:00;;1;027955;285907;68440974;1;1;45,2300;0,0000;0,4600;0,0000;0,0000;;
FE6C0B84-A303-48D6-874E-3C8A55AC4664;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;131,5700;0,0000;2,2400;129,3300;;;05/01/2018 14:20:13;05/02/2018 00:00:00;;1;027955;285810;68276701;1;0;0,0000;0,0000;2,2400;0,0000;0,0000;MasterCard;
EB48C9A9-0497-4228-A39F-5085BE3EF4A2;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;44,2600;0,0000;0,7500;43,5100;;;05/01/2018 14:19:41;05/02/2018 00:00:00;;1;027955;943927;68440974;1;0;0,0000;0,0000;0,7500;0,0000;0,0000;MasterCard;
F91E2418-B945-4E01-B295-8588901A0D32;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;40,3900;0,0000;0,4000;39,9900;;;05/01/2018 14:19:11;06/01/2018 00:00:00;;1;027955;366658;68276701;1;1;39,9900;0,0000;0,4000;0,0000;0,0000;;
5E629659-B3FB-43AA-B80C-90DA09777454;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;40,0100;0,0000;0,6800;39,3300;;;05/01/2018 14:18:45;05/02/2018 00:00:00;;1;027955;285348;68440974;1;0;0,0000;0,0000;0,6800;0,0000;0,0000;MasterCard;
8FD745C1-8082-4A6A-88D0-77B61CBAD418;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;40,8900;0,0000;0,7000;40,1900;;;05/01/2018 14:12:04;05/02/2018 00:00:00;;1;027955;282980;68440974;1;0;0,0000;0,0000;0,7000;0,0000;0,0000;Visa;
7AD257E7-5C12-458B-807F-B29CF24D7E7C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;99,8300;0,0000;1,7000;98,1300;;;05/01/2018 14:10:52;05/02/2018 00:00:00;;1;027955;610187;68440974;1;0;0,0000;0,0000;1,7000;0,0000;0,0000;MasterCard;
B505269E-E085-470E-BE2A-6E98FFBDBEBA;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;65,4900;0,0000;0,6500;64,8400;;;05/01/2018 14:08:17;06/01/2018 00:00:00;;1;027955;106742;68276701;1;1;64,8400;0,0000;0,6500;0,0000;0,0000;;
67A60ECA-CE8D-4502-B8E4-A606468F9CA6;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;23,9000;0,0000;0,2400;23,6600;;;05/01/2018 14:07:11;06/01/2018 00:00:00;;1;027955;281337;68276701;1;1;23,6600;0,0000;0,2400;0,0000;0,0000;;
11D8DD0C-68B9-4219-A583-CFF604980ED2;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;22,3600;0,0000;0,3800;21,9800;;;05/01/2018 14:06:25;05/02/2018 00:00:00;;1;027955;456425;68276701;1;0;0,0000;0,0000;0,3800;0,0000;0,0000;Visa;
34B79C1F-09F4-4DC8-8D98-DFAF45F7C751;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;28,9300;0,0000;0,2900;28,6400;;;05/01/2018 14:05:32;06/01/2018 00:00:00;;1;027955;105835;68440974;1;1;28,6400;0,0000;0,2900;0,0000;0,0000;;
34F88471-9B69-471D-9C70-6972B44BFA31;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;34,2500;0,0000;0,5800;33,6700;;;05/01/2018 14:01:49;05/02/2018 00:00:00;;1;027955;279480;68440974;1;0;0,0000;0,0000;0,5800;0,0000;0,0000;Visa;
0A9156FE-E568-4F43-974C-23BD0BCE0269;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;38,0500;0,0000;0,6500;37,4000;;;05/01/2018 13:58:09;05/02/2018 00:00:00;;1;027955;278218;68440974;1;0;0,0000;0,0000;0,6500;0,0000;0,0000;MasterCard;
6989DAB5-E252-4A6B-972C-38C0A4C5F77B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;79,9700;0,0000;0,8000;79,1700;;;05/01/2018 13:57:00;06/01/2018 00:00:00;;1;027955;935617;68276701;1;1;79,1700;0,0000;0,8000;0,0000;0,0000;;
1E761D68-871E-43BB-A540-E7F9FEE8912B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Voucher;49,2800;0,0000;0,0000;49,2800;;;05/01/2018 13:55:51;05/01/2018 00:00:00;;1;027955;23906;68276701;1;0;0,0000;0,0000;0,0000;0,0000;0,0000;;
85074330-0E62-400F-A829-D9D577ADB1BC;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;53,1200;0,0000;0,9000;52,2200;;;05/01/2018 13:54:13;05/02/2018 00:00:00;;1;027955;604785;68440974;1;0;0,0000;0,0000;0,9000;0,0000;0,0000;Visa;
8EF1B695-2B71-48D9-87ED-663C27340F3C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;34,4700;0,0000;0,5900;33,8800;;;05/01/2018 13:53:21;05/02/2018 00:00:00;;1;027955;101643;68276701;1;0;0,0000;0,0000;0,5900;0,0000;0,0000;MasterCard;
20760D7A-38FA-4943-A445-69E9DA880E17;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;42,2100;0,0000;0,7200;41,4900;;;05/01/2018 13:53:05;05/02/2018 00:00:00;;1;027955;773420;68440974;1;0;0,0000;0,0000;0,7200;0,0000;0,0000;Visa;
752B9E7F-6012-4EDD-A0B2-AA5593A156F5;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;66,1400;0,0000;1,1200;65,0200;;;05/01/2018 13:52:23;05/02/2018 00:00:00;;1;027955;604165;68276701;1;0;0,0000;0,0000;1,1200;0,0000;0,0000;MasterCard;
DDFF5A1B-07E9-42FA-9484-6A275A4C1E19;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;52,6200;0,0000;0,5300;52,0900;;;05/01/2018 13:50:41;06/01/2018 00:00:00;;1;027955;772441;68440974;1;1;52,0900;0,0000;0,5300;0,0000;0,0000;;
90A3B900-2E31-41D8-A473-EC93C8637986;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;34,5400;0,0000;0,3500;34,1900;;;05/01/2018 13:49:20;06/01/2018 00:00:00;;1;027955;449821;68440974;1;1;34,1900;0,0000;0,3500;0,0000;0,0000;;
01A0A7E9-870D-4E39-BEE8-62648337CF20;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;141,7300;0,0000;1,4200;140,3100;;;05/01/2018 13:46:58;06/01/2018 00:00:00;;1;027955;931675;68276701;1;1;140,3100;0,0000;1,4200;0,0000;0,0000;;
186EA2FB-CE5D-4E29-93D5-DE59BF844934;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;66,6700;0,0000;0,6700;66,0000;;;05/01/2018 13:42:35;06/01/2018 00:00:00;;1;027955;769110;68276701;1;1;66,0000;0,0000;0,6700;0,0000;0,0000;;
F0D3E90F-DE46-4164-8893-43FCB3B93A8F;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;35,7800;0,0000;0,3600;35,4200;;;05/01/2018 13:41:15;06/01/2018 00:00:00;;1;027955;272376;68276701;1;1;35,4200;0,0000;0,3600;0,0000;0,0000;;
DD5124B6-681D-41BA-8BFF-DF2D5CEF0402;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;90,0900;0,0000;0,9000;89,1900;;;05/01/2018 13:38:27;06/01/2018 00:00:00;;1;027955;767365;68276701;1;1;89,1900;0,0000;0,9000;0,0000;0,0000;;
6356C911-90EA-486A-8F09-B351BE63D413;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;66,8100;0,0000;1,1400;65,6700;;;05/01/2018 13:37:07;05/02/2018 00:00:00;;1;027955;445001;68276701;1;0;0,0000;0,0000;1,1400;0,0000;0,0000;MasterCard;
A9449C13-69C1-4C86-8B66-EBB96CCBD012;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;220,2800;0,0000;3,7400;216,5400;;;05/01/2018 13:36:58;05/02/2018 00:00:00;;1;027955;598695;68440974;1;0;0,0000;0,0000;3,7400;0,0000;0,0000;MasterCard;
7E6A2349-815D-402A-A76A-45C18CCE6E88;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;36,2100;0,0000;0,3600;35,8500;;;05/01/2018 13:34:09;06/01/2018 00:00:00;;1;027955;94795;68440974;1;1;35,8500;0,0000;0,3600;0,0000;0,0000;;
41FD7FC6-2A6C-472B-9C12-0F9894F5BB91;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;100,1800;0,0000;1,7000;98,4800;;;05/01/2018 13:33:28;05/02/2018 00:00:00;;1;027955;443668;68276701;1;0;0,0000;0,0000;1,7000;0,0000;0,0000;Hipercard;
AB07882D-1AD1-4668-AC2D-F599AEC86496;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;63,1800;0,0000;1,0700;62,1100;;;05/01/2018 13:32:02;05/02/2018 00:00:00;;1;027955;764651;68276701;1;0;0,0000;0,0000;1,0700;0,0000;0,0000;Visa;
